,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,gps_code,iata_code
35026,small_airport,Medulin Campanoz Airport,44.843299865722656,13.904199600219728,171.0,EU,HR,LDPM,
35027,small_airport,Unije Airport,44.628299713134766,14.241100311279297,39.0,EU,HR,LDPN,
35029,small_airport,Vrsar Crljenka Airport,45.141700744628906,13.630599975585938,121.0,EU,HR,LDPV,
35030,small_airport,Grobnicko Polje Airport,45.37950134277344,14.50380039215088,951.0,EU,HR,LDRG,
35031,medium_airport,Rijeka Airport,45.21689987182617,14.570300102233888,278.0,EU,HR,LDRI,RJK
35032,small_airport,Otočac Airport,44.847774505615234,15.286617279052734,1539.0,EU,HR,LDRO,
35034,medium_airport,Bol Airport,43.28570175170898,16.67970085144043,1776.0,EU,HR,LDSB,BWK
35036,small_airport,Hvar Airport,43.181702,16.633301,92.0,EU,HR,LDSH,
35039,medium_airport,Split Airport,43.53889846801758,16.29800033569336,79.0,EU,HR,LDSP,SPU
35041,small_airport,Sinj Glider Airport,43.70029830932617,16.67140007019043,981.0,EU,HR,LDSS,
35042,small_airport,Varaždin Airport,46.29464721679688,16.382932662963867,548.0,EU,HR,LDVA,
35043,small_airport,Čakovec Pribisla Airport,46.39189910888672,16.50029945373535,512.0,EU,HR,LDVC,
35044,small_airport,Daruvar Blagorod Airport,45.55939865112305,17.033100128173828,410.0,EU,HR,LDVD,
35046,small_airport,Lansdowne Airport,-17.6128,126.743,1190.0,OC,AU,,LDW
35047,large_airport,Zagreb Airport,45.7429008484,16.0687999725,353.0,EU,HR,LDZA,ZAG
35048,small_airport,Buševec Velika Glider Airport,45.647499084472656,16.124399185180664,341.0,EU,HR,LDZB,
35050,medium_airport,Zadar Airport,44.108299,15.3467,289.0,EU,HR,LDZD,ZAD
35051,small_airport,Zvekovac,45.823056,16.5,374.0,EU,HR,LDZE,
35052,small_airport,Ivanić-Grad Airstrip,45.719874,16.343272,,EU,HR,LDZI,
35053,small_airport,Bjelovar Brezova Airport,45.860801696777344,16.835800170898438,430.0,EU,HR,LDZJ,
35054,small_airport,Aerodrom Zabok-Gubaševo,46.013233,15.860129,,EU,HR,LDZK,
35055,small_airport,Lučko Airport,45.76689910888672,15.848600387573242,400.0,EU,HR,LDZL,
35057,small_airport,Sisak,45.465556,16.486389,,EU,HR,LDZS,
35059,small_airport,Aeródromo forestal de Mojados,41.465728,-4.713068,2329.0,EU,ES,LEOA,
35060,small_airport,Jayena Airfield,36.930698,-3.83538,3654.0,EU,ES,,
35062,medium_airport,Albacete Airport / Los Llanos Air Base,38.948502,-1.86352,2302.0,EU,ES,LEAB,ABC
35063,large_airport,Alicante International Airport,38.28219985961914,-0.5581560134887695,142.0,EU,ES,LEAL,ALC
35064,medium_airport,Almería International Airport,36.84389877319336,-2.3701000213623047,70.0,EU,ES,LEAM,LEI
35065,small_airport,Ampuriabrava Airfield,42.259998,3.109722,2.0,EU,ES,LEAP,
35066,medium_airport,Asturias Airport,43.5635986328125,-6.0346198081970215,416.0,EU,ES,LEAS,OVD
35068,small_airport,La Axarquía-Leoni Benabu Airport,36.801666259765625,-4.135556221008301,118.0,EU,ES,LEAX,
35069,medium_airport,Córdoba Airport,37.84199905395508,-4.848879814147949,297.0,EU,ES,LEBA,ODB
35070,medium_airport,Bilbao Airport,43.30110168457031,-2.9106099605560303,138.0,EU,ES,LEBB,BIO
35072,small_airport,Beas De Segura Airport,38.27111053466797,-2.9488890171051025,1780.0,EU,ES,LEBE,
35073,medium_airport,Burgos Airport,42.357601,-3.62076,2945.0,EU,ES,LEBG,RGS
35075,large_airport,Barcelona International Airport,41.2971,2.07846,12.0,EU,ES,LEBL,BCN
35077,medium_airport,Badajoz Airport,38.891300201416016,-6.8213300704956055,609.0,EU,ES,LEBZ,BJZ
35078,small_airport,La Nava - Corral De Ayllón Airfield,41.410801,-3.44833,3280.0,EU,ES,LECA,
35080,small_airport,La Cerdanya Airport,42.38639831542969,1.86667001247406,3586.0,EU,ES,LECD,
35081,small_airport,Calaf-Sallavinera Airport,41.744202,1.55694,2355.0,EU,ES,LECF,
35082,medium_airport,Castellón-Costa Azahar Airport,40.213889,0.073333,1182.0,EU,ES,LECH,CDT
35083,small_airport,Santa Cilia De Jaca Airport,42.569199,-0.727778,2241.0,EU,ES,LECI,
35084,small_airport,Castejón de los Monegros Airport,41.6077995300293,-0.2183270007371902,1424.0,EU,ES,LECJ,
35085,small_airport,Castellon de la Plana Aerodrome,39.999199,0.026111,20.0,EU,ES,LECN,
35086,medium_airport,A Coruña Airport,43.302101,-8.37726,326.0,EU,ES,LECO,LCG
35087,small_airport,El Castaño Airport,39.0107002258,-4.38636016846,2116.0,EU,ES,LECT,
35088,medium_airport,Madrid-Cuatro Vientos Airport,40.370701,-3.78514,2269.0,EU,ES,LECU,ECV
35091,medium_airport,Lleida-Alguaire Airport,41.728185,0.535023,1152.0,EU,ES,LEDA,ILD
35096,small_airport,El Manantío Airport,38.77750778198242,-6.991124153137207,708.0,EU,ES,LEEM,
35097,small_airport,E. Castellanos-Villacastín Airport,40.78390121459961,-4.462779998779297,3637.0,EU,ES,LEEV,
35099,small_airport,Fuentemilanos Airport,40.8886108398,-4.23750019073,3307.0,EU,ES,LEFM,
35101,medium_airport,Armilla Air Base,37.1332016,-3.63568997,2297.0,EU,ES,LEGA,
35102,small_airport,Altarejos-Guadalcanal Private Airfield,38.1717,-5.73953,1928.0,EU,ES,LEGC,
35104,medium_airport,Girona Airport,41.901000977,2.7605500221,468.0,EU,ES,LEGE,GRO
35106,medium_airport,Federico Garcia Lorca Airport,37.18870162963867,-3.777359962463379,1860.0,EU,ES,LEGR,GRX
35108,medium_airport,Getafe Air Base,40.29410171508789,-3.723829984664917,2031.0,EU,ES,LEGT,
35109,small_airport,Aeródromo de Guadalupe,39.345699,-5.19735,1408.0,EU,ES,LEGU,
35111,small_airport,Garray Airport,41.82310104370117,-2.478610038757324,3360.0,EU,ES,LEGY,
35114,small_airport,Huesca/Pirineos Airport,42.076099,-0.316667,1769.0,EU,ES,LEHC,HSK
35120,medium_airport,Ibiza Airport,38.8728981018,1.3731199502899998,24.0,EU,ES,LEIB,IBZ
35121,small_airport,Igualada/Odena Airfield,41.585602,1.65306,1080.0,EU,ES,LEIG,
35123,small_airport,La Perdiz - Torre De Juan Abad Airport,38.5130996704,-3.36433005333,2902.0,EU,ES,LEIZ,
35125,small_airport,Madrigalejo Del Monte Airport,42.1343994140625,-3.731029987335205,3030.0,EU,ES,LEJO,
35126,medium_airport,Jerez Airport,36.744598,-6.06011,93.0,EU,ES,LEJR,XRY
35128,small_airport,La Juliana Airport,37.29499816894531,-6.162499904632568,148.0,EU,ES,LEJU,
35129,small_airport,La Calderera Airport,38.74789810180664,-3.5145599842071533,2644.0,EU,ES,LELA,
35130,medium_airport,San Javier Airport,37.775001525878906,-0.8123890161514282,11.0,EU,ES,LELC,MJV
35131,small_airport,Alhama De Murcia Airport,37.7489013671875,-1.3021600246429443,669.0,EU,ES,LELH,
35132,small_airport,Aeródromo de Linares,38.133211,-3.642554,1033.0,EU,ES,LELI,
35133,small_airport,Sabadell Airport,41.52090072631836,2.1050798892974854,485.0,EU,ES,LELL,QSA
35134,small_airport,Almansa Airport,38.895,-1.11318,2248.0,EU,ES,LELM,
35135,medium_airport,Leon Airport,42.5890007019043,-5.65556001663208,3006.0,EU,ES,LELN,LEN
35136,small_airport,Logroño-Agoncillo Airport,42.4609534888,-2.32223510742,1161.0,EU,ES,LERJ,RJL
35137,small_airport,Lillo Airport,39.71689987182617,-3.3205599784851074,2272.0,EU,ES,LELT,
35138,large_airport,Adolfo Suárez Madrid–Barajas Airport,40.471926,-3.56264,1998.0,EU,ES,LEMD,MAD
35139,small_airport,Mafé - Gibraleón Airport,37.3643,-6.92094,86.0,EU,ES,LEMF,
35140,large_airport,Málaga Airport,36.67490005493164,-4.499110221862793,53.0,EU,ES,LEMG,AGP
35141,medium_airport,Menorca Airport,39.86259841918945,4.218649864196777,302.0,EU,ES,LEMH,MAH
35143,medium_airport,Moron Air Base,37.17490005493164,-5.615940093994141,285.0,EU,ES,LEMO,OZP
35144,small_airport,Los Martínez Del Puerto Airport,37.8368166667,-1.09766666667,534.0,EU,ES,LEMP,
35145,small_airport,La Morgal Airport,43.4291992188,-5.8305602073700005,541.0,EU,ES,LEMR,
35146,small_airport,Manresa Airport,41.76530075073242,1.861670017242432,897.0,EU,ES,LEMS,
35147,small_airport,Casarrubios Del Monte Airport,40.235001,-4.02639,2050.0,EU,ES,LEMT,
35148,small_airport,Muchamiel Airport,38.44060134887,-0.4752779901028,427.0,EU,ES,LEMU,
35149,small_airport,La Mancha-Toledo Airport,39.56209945678711,-3.250750064849853,2405.0,EU,ES,LEMX,
35150,small_airport,Benabarre Airport,42.0228,0.482222,2450.0,EU,ES,LENA,
35152,small_airport,La Caminera,38.6686679,-3.3031456,,EU,ES,LENE,
35155,small_airport,La Centenera,38.11489,-4.11547,2169.0,EU,ES,LENN,
35156,small_airport,Lekoni Airport,-1.5724,14.2878,2036.0,AF,GA,,LEO
35157,small_airport,Ocaña Airport,39.9375,-3.50333,2405.0,EU,ES,LEOC,
35159,small_airport,Aeródromo de los Oteros,42.3330555556,-5.4519444444,2620.0,EU,ES,LEOS,
35160,small_airport,Ontur Airport,38.616901,-1.525,2200.0,EU,ES,LEOT,
35161,large_airport,Palma De Mallorca Airport,39.551700592,2.73881006241,27.0,EU,ES,LEPA,PMI
35163,small_airport,Casas de los Pinos Airport,39.298199,-2.37872,2370.0,EU,ES,LEPI,
35164,medium_airport,Pamplona Airport,42.77000045776367,-1.6463299989700315,1504.0,EU,ES,LEPP,PNA
35165,small_airport,Palma Del Río Airport,37.71530151367188,-5.213560104370117,408.0,EU,ES,LEPR,
35169,small_airport,Los Pozuelos De Calatrava Airport,38.9122009277,-4.19111013412,1850.0,EU,ES,LEPZ,
35171,small_airport,Aeródromo Requena El Rebollar,39.474701,-1.03444,2340.0,EU,ES,LERE,
35173,medium_airport,Alcantarilla Air Base,37.951099,-1.23032,250.0,EU,ES,LERI,
35174,medium_airport,Ciudad Real International Airport,38.856479,-3.969944,,EU,ES,LERL,CQM
35175,small_airport,Robledillo De Mohernando Airport,40.86529922485352,-3.2477800846099854,3097.0,EU,ES,LERM,
35176,small_airport,Rozas Airport,43.11690139770508,-7.470280170440674,1444.0,EU,ES,LERO,
35177,medium_airport,Reus Air Base,41.14739990234375,1.1671700477600098,233.0,EU,ES,LERS,REU
35178,medium_airport,Rota Naval Station Airport,36.645198822,-6.34946012497,86.0,EU,ES,LERT,ROZ
35181,medium_airport,Salamanca Airport,40.95209884643555,-5.501989841461182,2595.0,EU,ES,LESA,SLM
35182,small_airport,Son Bonet Airport,39.598899841308594,2.70278000831604,157.0,EU,ES,LESB,
35183,small_airport,San Enrique Airport,38.73080062866211,-4.3130598068237305,2263.0,EU,ES,LESE,
35185,small_airport,San Luis Airport,39.86220169067383,4.25832986831665,197.0,EU,ES,LESL,
35186,medium_airport,San Sebastian Airport,43.35649871826172,-1.7906099557876587,16.0,EU,ES,LESO,EAS
35188,small_airport,Sotos Airport,40.204201,-2.14389,3170.0,EU,ES,LESS,
35189,large_airport,Santiago de Compostela Airport,42.89630126953125,-8.415140151977539,1213.0,EU,ES,LEST,SCQ
35190,small_airport,Pirineus - la Seu d'Urgel Airport,42.3386,1.40917,2625.0,EU,ES,LESU,LEU
35192,small_airport,Matilla De Los Caños Airport,41.53060150146485,-4.925000190734863,2300.0,EU,ES,LETC,
35193,small_airport,Morante Airport,39.03689956665039,-6.6905598640441895,703.0,EU,ES,LETE,
35194,small_airport,Tomás Fernández Espada Airport,36.8717934415,-5.64877510071,470.0,EU,ES,LETF,
35195,small_airport,El Tietar Airport,40.243900299072266,-4.794439792633057,1401.0,EU,ES,LETI,
35196,medium_airport,Teruel Airport,40.403,-1.2183,3380.0,EU,ES,LETL,TEV
35198,medium_airport,Madrid–Torrejón Airport / Torrejón Air Base,40.487875,-3.456808,2026.0,EU,ES,LETO,TOJ
35199,small_airport,Santo Tome Del Puerto Airport,41.204200744628906,-3.594719886779785,3638.0,EU,ES,LETP,
35203,small_airport,Torozos Airport,41.785301208496094,-4.864729881286621,2784.0,EU,ES,LETZ,
35205,small_airport,El Carrascal Airport,41.82469940185547,-4.893060207366943,2788.0,EU,ES,LEVB,
35206,medium_airport,Valencia Airport,39.4893,-0.481625,240.0,EU,ES,LEVC,VLC
35207,medium_airport,Valladolid Airport,41.7061004639,-4.85194015503,2776.0,EU,ES,LEVD,VLL
35208,small_airport,Aeródromo Virgen de La Estrella,38.4205555556,-6.3569444444,1837.0,EU,ES,LEVE,
35209,small_airport,Villaframil Airport,43.5525016784668,-7.087779998779297,80.0,EU,ES,LEVF,
35211,small_airport,Viso del Marqués Airport,38.5055999756,-3.42615008354,2672.0,EU,ES,LEVI,
35213,medium_airport,Vitoria/Foronda Airport,42.8828010559082,-2.7244699001312256,1682.0,EU,ES,LEVT,VIT
35214,medium_airport,Vigo Airport,42.2318000793457,-8.62677001953125,856.0,EU,ES,LEVX,VGO
35215,medium_airport,Santander Airport,43.42710113525391,-3.82000994682312,16.0,EU,ES,LEXJ,SDR
35216,medium_airport,Zaragoza Air Base,41.66619873046875,-1.0415500402450562,863.0,EU,ES,LEZG,ZAZ
35217,medium_airport,Sevilla Airport,37.417999267578125,-5.8931097984313965,112.0,EU,ES,LEZL,SVQ
35219,small_airport,Aérodrome privé de Soucelles,47.580399,-0.412269,255.0,EU,FR,,
35220,small_airport,Aérodrome du Plan-de-Dieu - Orange,44.18,4.91889,305.0,EU,FR,,
35221,small_airport,St Aubin Airport,49.88249969482422,1.085279941558838,344.0,EU,FR,LFAB,DPE
35222,medium_airport,Calais-Dunkerque Airport,50.962100982666016,1.954759955406189,12.0,EU,FR,LFAC,CQF
35223,small_airport,Compiègne Margny Airfield,49.434399,2.80611,315.0,EU,FR,LFAD,
35224,small_airport,Eu Mers Le Treport Airfield,50.069199,1.42667,328.0,EU,FR,LFAE,
35225,small_airport,Laon - Chambry Airfield,49.595798,3.63167,256.0,EU,FR,LFAF,
35226,medium_airport,Aérodrome de Péronne Saint-Quentin,49.8685,3.02958,295.0,EU,FR,LFAG,
35228,small_airport,Aérodrome de Nangis Les Loges,48.596199,3.00679,428.0,EU,FR,LFAI,
35229,small_airport,Argentan Airfield,48.710602,0.003889,581.0,EU,FR,LFAJ,
35230,small_airport,Dunkerque les Moeres Airfield,51.0406,2.55028,-3.0,EU,FR,LFAK,
35231,small_airport,Aérodrome de La Flèche - Thorée-les-Pins,47.692778,0.001944,120.0,EU,FR,LFAL,
35232,small_airport,Berck sur Mer Airfield,50.4231,1.59194,30.0,EU,FR,LFAM,
35234,small_airport,Aérodrome de Bagnoles - Couterne,48.545799,-0.387444,718.0,EU,FR,LFAO,
35235,small_airport,Rethel Airfield,49.481899,4.36472,410.0,EU,FR,LFAP,
35236,small_airport,Albert-Bray Airport,49.9715003967,2.69765996933,364.0,EU,FR,LFAQ,BYF
35237,small_airport,Montdidier Airfield,49.6731,2.56917,358.0,EU,FR,LFAR,
35238,small_airport,Aérodrome de Falaise-Mont d'Eraines,48.9272,-0.144722,512.0,EU,FR,LFAS,
35239,medium_airport,Le Touquet-Côte d'Opale Airport,50.51739883422852,1.6205899715423584,36.0,EU,FR,LFAT,LTQ
35240,small_airport,Aérodrome de Vauville,49.624199,-1.82917,456.0,EU,FR,LFAU,
35241,medium_airport,Valenciennes-Denain Airport,50.325802,3.46126,165.0,EU,FR,LFAV,XVS
35242,small_airport,Aérodrome de Villerupt,49.4114,5.89056,1299.0,EU,FR,LFAW,
35243,small_airport,Aérodrome de Mortagne Au Perche,48.540298,0.533889,886.0,EU,FR,LFAX,
35244,medium_airport,Aérodrome d'Amiens-Glisy,49.873004,2.387074,208.0,EU,FR,LFAY,
35245,medium_airport,Agen-La Garenne Airport,44.17470169067383,0.5905560255050659,204.0,EU,FR,LFBA,AGF
35246,medium_airport,Cazaux (BA 120) Air Base,44.53329849243164,-1.125,84.0,EU,FR,LFBC,
35247,large_airport,Bordeaux-Mérignac Airport,44.8283,-0.715556,162.0,EU,FR,LFBD,BOD
35248,medium_airport,Bergerac-Roumanière Airport,44.82529830932617,0.5186110138893127,171.0,EU,FR,LFBE,EGC
35249,medium_airport,Toulouse-Francazal (BA 101) Air Base,43.54560089111328,1.3674999475479126,535.0,EU,FR,LFBF,
35250,medium_airport,Cognac-Châteaubernard (BA 709) Air Base,45.65829849243164,-0.3174999952316284,102.0,EU,FR,LFBG,CNG
35251,medium_airport,La Rochelle-Île de Ré Airport,46.17919921875,-1.1952799558639526,74.0,EU,FR,LFBH,LRH
35252,medium_airport,Poitiers-Biard Airport,46.58769989013672,0.3066659867763519,423.0,EU,FR,LFBI,PIS
35253,small_airport,Aérodrome de Saint-Junien,45.903301,0.92,902.0,EU,FR,LFBJ,
35254,medium_airport,Montluçon-Guéret Airport,46.222599029541016,2.363960027694702,1497.0,EU,FR,LFBK,MCU
35255,medium_airport,Limoges Airport,45.86280059814453,1.1794400215148926,1300.0,EU,FR,LFBL,LIG
35256,medium_airport,Mont-de-Marsan (BA 118) Air Base,43.911701,-0.5075,203.0,EU,FR,LFBM,
35257,medium_airport,Niort-Souché Airport,46.313477,-0.394529,203.0,EU,FR,LFBN,NIT
35258,large_airport,Toulouse-Blagnac Airport,43.629101,1.36382,499.0,EU,FR,LFBO,TLS
35259,medium_airport,Pau Pyrénées Airport,43.380001068115234,-0.4186109900474548,616.0,EU,FR,LFBP,PUF
35260,small_airport,Aérodrome de Muret - Lherm,43.448898,1.26333,622.0,EU,FR,LFBR,
35261,small_airport,Biscarrosse Parentis Airport,44.36940002441406,-1.130560040473938,98.0,EU,FR,LFBS,
35262,medium_airport,Tarbes-Lourdes-Pyrénées Airport,43.1786994934082,-0.0064389999024569,1260.0,EU,FR,LFBT,LDE
35263,medium_airport,Angoulême-Brie-Champniers Airport,45.72919845581055,0.2214560061693191,436.0,EU,FR,LFBU,ANG
35265,medium_airport,Périgueux-Bassillac Airport,45.19810104370117,0.815555989742279,328.0,EU,FR,LFBX,PGX
35266,small_airport,Dax Seyresse Airport,43.68920135498047,-1.0688899755477903,106.0,EU,FR,LFBY,XDA
35267,medium_airport,Biarritz-Anglet-Bayonne Airport,43.4683333,-1.5311111,245.0,EU,FR,LFBZ,BIQ
35268,small_airport,Aérodrome de Châtellerault-Targé,46.781399,0.551944,207.0,EU,FR,LFCA,
35269,small_airport,Aérodrome de Bagnères de Luchon,42.799999,0.6,2028.0,EU,FR,LFCB,
35270,medium_airport,Aérodrome de Cahors-Lalbenque,44.351398,1.47528,912.0,EU,FR,LFCC,ZAO
35271,small_airport,Aérodrome d'Andernos,44.755,-1.065,66.0,EU,FR,LFCD,
35272,small_airport,Aérodrome de Guéret Saint-Laurent,46.17667,1.95444,1207.0,EU,FR,LFCE,
35273,small_airport,Aérodrome de Figeac - Livernon,44.673302,1.78917,1086.0,EU,FR,LFCF,
35274,medium_airport,Aérodrome de Saint-Girons - Antichan,43.007801,1.10315,1368.0,EU,FR,LFCG,
35275,medium_airport,Aérodrome d'Arcachon-La Teste-de-Buch,44.596401,-1.11083,52.0,EU,FR,LFCH,
35276,medium_airport,Albi-Le Séquestre Airport,43.91389846801758,2.1130599975585938,564.0,EU,FR,LFCI,LBI
35277,small_airport,Jonzac Neulles Airport,45.48419952392578,-0.4213890135288238,128.0,EU,FR,LFCJ,
35278,medium_airport,Castres-Mazamet Airport,43.55630111694336,2.289180040359497,788.0,EU,FR,LFCK,DCM
35279,small_airport,Toulouse-Lasbordes Airport,43.587832,1.498507,460.0,EU,FR,LFCL,
35280,small_airport,Millau-Larzac Airfield,43.9893,3.183,2606.0,EU,FR,LFCM,
35281,small_airport,Nogaro Airfield,43.769699,-0.032778,304.0,EU,FR,LFCN,
35282,small_airport,Oloron Herrere Airfield,43.1647,-0.560278,984.0,EU,FR,LFCO,
35283,small_airport,Pons Avy Airfield,45.57,-0.515,117.0,EU,FR,LFCP,
35284,small_airport,Graulhet-Montdragon Airport,43.77109909057617,2.0108299255371094,581.0,EU,FR,LFCQ,
35285,medium_airport,Rodez-Marcillac Airport,44.407901763916016,2.4826700687408447,1910.0,EU,FR,LFCR,RDZ
35286,small_airport,Bordeaux Léognan Saucats Airport,44.700298,-0.595556,190.0,EU,FR,LFCS,
35287,small_airport,Aérodrome de Thouars,46.961899,-0.152778,341.0,EU,FR,LFCT,
35288,small_airport,Aérodrome d'Ussel-Thalamy,45.534698,2.42389,2428.0,EU,FR,LFCU,
35289,small_airport,Villefranche De Rouergue Airport,44.369998931884766,2.028059959411621,1096.0,EU,FR,LFCV,
35290,small_airport,Villeneuve-sur-Lot Airport,44.39690017700195,0.7588890194892883,190.0,EU,FR,LFCW,
35291,small_airport,Aérodrome de Castelsarrasin Moissac,44.086899,1.12833,243.0,EU,FR,LFCX,
35292,medium_airport,Royan-Médis Airport,45.62810134887695,-0.9725000262260436,72.0,EU,FR,LFCY,RYN
35293,small_airport,Mimizan Airport,44.145928,-1.16432,164.0,EU,FR,LFCZ,
35294,small_airport,Aire-sur-l'Adour Airport,43.70940017700195,-0.245278000831604,259.0,EU,FR,LFDA,
35295,small_airport,Aérodrome Morin - Védrines,44.0257,1.37804,351.0,EU,FR,LFDB,
